ENTREZID	GENENAME	SYMBOL	L.donovani_4vsControl_logFC	L.donovani_4vsControl_test	L.donovani_8vsControl_logFC	L.donovani_8vsControl_test	L.donovani_24vsControl_logFC	L.donovani_24vsControl_test
8491	mitogen-activated protein kinase kinase kinase kinase 3	MAP4K3	0.774182695783582	1	1.17007354432694	1	0.710488356667033	0
2820	glycerol-3-phosphate dehydrogenase 2	GPD2	0.779587990647492	1	0.792460671342615	1	1.08018155667149	1
3638	insulin induced gene 1	INSIG1	1.45402192115392	1	0.561429435542999	0	0.634621227781782	0
9050	proline-serine-threonine phosphatase interacting protein 2	PSTPIP2	0.598559323301478	0	0.650482622963821	0	1.39825128572768	1
2288	FKBP prolyl isomerase 4	FKBP4	1.24538650538256	1	0.979591927492992	1	0.404747393052688	0
415116	Pim-3 proto-oncogene, serine/threonine kinase	PIM3	0.828736353023535	1	1.0561099187576	1	0.739683481979748	1
284129	solute carrier family 26 member 11	SLC26A11	0.823280615296147	0	1.21633907296026	1	0.583942911510119	0
2635	guanylate binding protein 3	GBP3	-0.062548214918241	0	0.765201399745129	0	1.91665495860286	1
51422	protein kinase AMP-activated non-catalytic subunit gamma 2	PRKAG2	1.25926541037812	1	0.85699375422212	1	0.485683578129121	0
6646	sterol O-acyltransferase 1	SOAT1	0.524070205831778	0	0.877775746148494	1	1.19515414227545	1
8553	basic helix-loop-helix family member e40	BHLHE40	1.03738814245164	1	0.738911297382604	1	0.807613732967646	1
1130	lysosomal trafficking regulator	LYST	0.520889526489263	0	0.950252796321083	1	1.1117020887521	1
54726	OTU deubiquitinase 4	OTUD4	0.878021443192321	1	0.865033964109021	1	0.836601247713963	1
528	ATPase H+ transporting V1 subunit C1	ATP6V1C1	0.836311047253133	1	0.932463127240872	1	0.805039274247337	1
11006	leukocyte immunoglobulin like receptor B4	LILRB4	0.947185074623263	1	1.03761700070789	1	0.572365288449125	1
22949	prostaglandin reductase 1	PTGR1	0.650147439069393	0	0.969815439360863	1	0.933007377989471	1
51256	TBC1 domain family member 7	TBC1D7	1.11511450081903	1	0.99341074586777	1	0.432207639102904	0
2230	ferredoxin 1	FDX1	0.446825688011371	0	0.801232523078912	1	1.28516791019349	1
7039	transforming growth factor alpha	TGFA	1.18985729490944	1	0.929607825204476	1	0.412852146709863	0
8828	neuropilin 2	NRP2	1.06834956812961	1	1.13152850335089	1	0.33098847604265	1
60677	CUGBP Elav-like family member 6	CELF6	1.10742663730707	1	0.792644769465804	1	0.626506923420544	1
3718	Janus kinase 3	JAK3	0.618643413287913	0	0.55223715090653	0	1.34882828929319	1
55914	erbb2 interacting protein	ERBIN	1.10243947746981	1	0.914187024316099	1	0.497897381876474	0
8519	interferon induced transmembrane protein 1	IFITM1	0.167402810759095	0	0.627032323724375	0	1.71651061446251	1
78996	cell cycle regulator of NHEJ	CYREN	0.758466083292483	1	0.965866148857684	1	0.78323924128885	1
6775	signal transducer and activator of transcription 4	STAT4	1.09135164466216	1	0.687865706672412	0	0.724827067247782	0
330	baculoviral IAP repeat containing 3	BIRC3	0.595301755175777	0	0.665525394523897	0	1.23973505702923	1
3725	Jun proto-oncogene, AP-1 transcription factor subunit	JUN	0.999817434300565	1	0.949506797726837	1	0.54781090901735	0
3329	heat shock protein family D (Hsp60) member 1	HSPD1	1.31847818332186	1	0.94181142934649	1	0.235321410843358	0
2012	epithelial membrane protein 1	EMP1	0.885575974842897	0	1.09406264342633	1	0.514382251672385	0
56895	1-acylglycerol-3-phosphate O-acyltransferase 4	AGPAT4	1.20957114517429	1	0.935799886869424	1	0.347117990490588	0
25895	EEF1A lysine methyltransferase 3	EEF1AKMT3	0.686074123840005	1	0.716555951507297	1	1.08200149393738	1
6319	stearoyl-CoA desaturase	SCD	0.533697170453518	0	0.576410363552201	0	1.37213522505668	1
4302	MLLT6, PHD finger containing	MLLT6	0.989676984148424	1	0.709261731083139	0	0.770933219390761	0
80270	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7	HSD3B7	0.79291103070514	1	1.01026907562821	1	0.665855671335096	1
6772	signal transducer and activator of transcription 1	STAT1	-0.305853771332677	0	0.755701219666298	1	2.01736109863946	1
84890	2-aminoethanethiol dioxygenase	ADO	0.779988487802449	1	0.686922823090057	1	0.999855081479337	1
1164	CDC28 protein kinase regulatory subunit 2	CKS2	1.26669773404701	1	0.631594461689955	0	0.562902251710591	0
8876	vanin 1	VNN1	0.743548290707801	0	1.11151859654924	1	0.599294129331993	0
57655	GRAM domain containing 1A	GRAMD1A	0.554477589065037	0	0.55001816388106	0	1.3488226733514	1
5329	plasminogen activator, urokinase receptor	PLAUR	0.796697619129352	1	0.771993933150664	1	0.877589372690343	1
80381	CD276 molecule	CD276	1.08811698433906	1	1.12723241025743	1	0.225190090483382	0
388650	divergent protein kinase domain 1A	DIPK1A	0.767184627937102	0	1.17631406212808	1	0.488544227976243	0
7453	tryptophanyl-tRNA synthetase 1	WARS1	0.312136774933817	0	0.617826118334088	0	1.50069484469136	1
9258	malignant fibrous histiocytoma amplified sequence 1	MFHAS1	0.920762380431873	1	0.894009151711643	1	0.615770497881813	1
1407	cryptochrome circadian regulator 1	CRY1	1.27633467175454	1	1.03314446814531	1	0.118434563785279	0
3475	interferon related developmental regulator 1	IFRD1	0.792696171196784	1	0.770154387736076	1	0.864416019007381	1
84301	DNA damage inducible 1 homolog 2	DDI2	0.599276757131774	1	0.895820794877595	1	0.927665437626942	1
30001	endoplasmic reticulum oxidoreductase 1 alpha	ERO1A	0.781958986270968	1	0.929749761483446	1	0.707972794742808	1
8651	suppressor of cytokine signaling 1	SOCS1	0.193125959738287	0	0.634653576004128	0	1.59145242740482	1
4599	MX dynamin like GTPase 1	MX1	0.0131421608178268	0	1.15262723962479	1	1.25240695115039	1
10808	heat shock protein family H (Hsp110) member 1	HSPH1	1.33416280783109	1	0.853394713279883	1	0.224760135901423	0
5163	pyruvate dehydrogenase kinase 1	PDK1	1.31026302183921	1	1.13087570196667	1	-0.0288567189948452	0
3557	interleukin 1 receptor antagonist	IL1RN	0.871807802058376	1	0.821879712821257	1	0.714190506293395	1
9043	sperm associated antigen 9	SPAG9	1.11064435859085	1	0.87333167699212	1	0.422534816728518	0
3708	inositol 1,4,5-trisphosphate receptor type 1	ITPR1	0.622929291200773	1	0.744028430230049	1	1.0248592570745	1
285761	discoidin, CUB and LCCL domain containing 1	DCBLD1	0.925102153335221	1	0.940613316187427	1	0.519149470262148	0
54557	small glutamine rich tetratricopeptide repeat containing beta	SGTB	0.863137706305134	1	0.957954900109687	1	0.561003528128621	1
5597	mitogen-activated protein kinase 6	MAPK6	1.02928106084682	1	0.822318591145214	1	0.522399688779247	0
5954	reticulocalbin 1	RCN1	0.488172947467506	0	0.716879964895689	1	1.1654764224242	1
55793	MINDY lysine 48 deubiquitinase 1	MINDY1	1.15855467944832	1	1.37347739121338	1	-0.16370787363201	0
26175	transmembrane protein 251	TMEM251	0.825167028422326	1	0.800766443862399	1	0.736308648689022	1
55207	ADP ribosylation factor like GTPase 8B	ARL8B	0.9822549492746	1	0.870087895184492	1	0.509654787831566	1
84002	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5	B3GNT5	1.44155260341757	1	0.807008465434361	0	0.111042435594591	0
140809	sulfiredoxin 1	SRXN1	1.16192274708899	1	0.809551370920106	1	0.387658023893303	0
9425	chromodomain Y like	CDYL	0.803282362664829	1	0.8781025591061	1	0.669944831078132	1
23429	RING1 and YY1 binding protein	RYBP	1.21058568558506	1	0.893031391197308	1	0.244916275666853	0
137075	claudin 23	CLDN23	0.371580322989082	0	0.87011452295665	0	1.1012156827049	1
9446	glutathione S-transferase omega 1	GSTO1	0.738893262287968	1	0.813489910180321	1	0.78120401617675	1
154881	potassium channel tetramerization domain containing 7	KCTD7	1.02061618692901	1	0.987559201740277	1	0.314454193325316	0
9397	N-myristoyltransferase 2	NMT2	0.782523316041983	1	1.11426408645825	1	0.42573944286463	0
2744	glutaminase	GLS	1.07272270374124	1	0.827355371551624	1	0.422244956002197	1
55240	STEAP3 metalloreductase	STEAP3	0.302297197998135	0	0.71364314509767	0	1.29039718941525	1
10318	TNFAIP3 interacting protein 1	TNIP1	0.578105638638952	1	0.739616681625593	1	0.984236877498633	1
6809	syntaxin 3	STX3	0.870436738526012	1	0.85923974284308	1	0.568210773670813	1
11343	monoglyceride lipase	MGLL	0.4795974308597	0	0.832239996342793	1	0.974906260225797	1
54881	testis expressed 10	TEX10	1.16310395502678	1	0.730260203134911	1	0.391619632752706	0
9693	Rap guanine nucleotide exchange factor 2	RAPGEF2	0.663159877203185	0	0.588808763519285	0	1.02563791110343	1
523	ATPase H+ transporting V1 subunit A	ATP6V1A	0.727600488609566	1	0.790941404442329	1	0.749918347355484	1
9969	mediator complex subunit 13	MED13	0.882421063073613	1	0.936983941474697	1	0.447958239915197	0
9414	tight junction protein 2	TJP2	1.10296035957679	1	0.966012869088466	1	0.19335782677576	0
220213	OTU deubiquitinase 1	OTUD1	1.18916435971749	1	0.664878961419124	0	0.397461267927762	0
3320	heat shock protein 90 alpha family class A member 1	HSP90AA1	1.00658433125863	1	0.978704453571755	1	0.26003740509549	0
4257	microsomal glutathione S-transferase 1	MGST1	0.402786357017462	0	0.76332039132253	0	1.07672008122309	1
9792	SERTA domain containing 2	SERTAD2	0.886166173077065	1	0.716588883683212	0	0.637704417932307	0
5272	serpin family B member 9	SERPINB9	0.887082461604805	1	0.595718327167328	0	0.756244752405147	0
4794	NFKB inhibitor epsilon	NFKBIE	0.741743173735648	1	0.552293006856001	1	0.940367457682594	1
83637	zinc finger MIZ-type containing 2	ZMIZ2	0.802590876178559	1	0.731938806476142	1	0.694604837650575	1
9240	PNMA family member 1	PNMA1	0.834204052913739	1	0.753918427915403	1	0.637929998744788	0
5814	purine rich element binding protein B	PURB	1.21974918207681	1	0.758762093179339	1	0.247432529581305	0
80821	DDHD domain containing 1	DDHD1	0.479102989542895	1	0.659686837290627	1	1.07906503641852	1
57590	WD repeat and FYVE domain containing 1	WDFY1	0.962960184651802	1	0.586867085011336	1	0.658539750796065	0
25897	ring finger protein 19A, RBR E3 ubiquitin protein ligase	RNF19A	0.904662769049727	1	0.81328827107558	1	0.489927569688634	0
221400	tudor domain containing 6	TDRD6	0.71735350506596	1	0.736752740776751	1	0.750529831734719	1
220929	zinc finger protein 438	ZNF438	0.763362143659903	1	0.699284609705764	1	0.729080416296078	1
64859	nucleic acid binding protein 1	NABP1	0.704760049777033	1	0.848472271750614	1	0.635989320519023	1
27032	ATPase secretory pathway Ca2+ transporting 1	ATP2C1	0.9701721537268	1	0.957245696240838	1	0.258088727574444	0
8837	CASP8 and FADD like apoptosis regulator	CFLAR	0.714877206080727	1	0.641029399432989	1	0.827402308001764	1
5311	polycystin 2, transient receptor potential cation channel	PKD2	0.769130538130105	1	0.743585746434626	1	0.65209665385334	0
84270	caspase recruitment domain family member 19	CARD19	0.89940340689572	1	0.865655347547992	1	0.398442201198673	0
3304	heat shock protein family A (Hsp70) member 1B	HSPA1B	1.78287043269491	1	0.972858440169709	0	-0.598590182543566	0
2355	FOS like 2, AP-1 transcription factor subunit	FOSL2	1.13038849426628	1	0.755333347133988	0	0.270283330769038	0
9120	solute carrier family 16 member 6	SLC16A6	1.14528783641095	1	0.34971599389625	0	0.65638460486716	0
4189	DnaJ heat shock protein family (Hsp40) member B9	DNAJB9	1.05971495163342	1	0.687041892075653	1	0.400349293969983	0
7277	tubulin alpha 4a	TUBA4A	0.94462402388228	1	0.978218225961339	1	0.224025809506145	0
5033	prolyl 4-hydroxylase subunit alpha 1	P4HA1	0.774932924106023	1	0.671791364157245	1	0.699359612767141	1
2268	FGR proto-oncogene, Src family tyrosine kinase	FGR	0.601774370292047	1	0.801946482249415	1	0.741323124343799	1
728	complement C5a receptor 1	C5AR1	0.817109268729604	1	0.81489509984249	1	0.512754110395482	0
51015	isochorismatase domain containing 1	ISOC1	0.548248857562054	1	0.775592156309223	1	0.815011857217662	1
51382	ATPase H+ transporting V1 subunit D	ATP6V1D	0.92161906620076	1	0.848035595217839	1	0.368736853213836	0
5918	retinoic acid receptor responder 1	RARRES1	0.455825895390346	0	0.478595262335585	0	1.20297106650294	1
80830	apolipoprotein L6	APOL6	-0.345877779563338	0	0.907890493132149	1	1.5716015524185	1
91010	formin like 3	FMNL3	0.935593611900282	1	0.766065180092651	1	0.421075447835603	0
2114	ETS proto-oncogene 2, transcription factor	ETS2	1.29436342820105	1	0.5793142491033	0	0.239965380856777	0
10043	target of myb1 membrane trafficking protein	TOM1	0.73925933302762	1	0.633765947744577	1	0.736622690136755	1
23141	ankyrin repeat and LEM domain containing 2	ANKLE2	1.01105403820045	1	0.912426239985601	1	0.185707112851309	0
571	BTB domain and CNC homolog 1	BACH1	0.942927607439364	1	0.788440360085518	1	0.376736048491225	0
157922	calmodulin regulated spectrin associated protein 1	CAMSAP1	0.852824202104227	1	0.97642860271241	1	0.278206784547088	0
5277	phosphatidylinositol glycan anchor biosynthesis class A	PIGA	1.30343018210627	1	0.539455319745137	0	0.259354315317209	0
54877	zinc finger CCHC-type containing 2	ZCCHC2	0.670856909650039	1	0.638869648762173	1	0.792150088646897	1
113878	deltex E3 ubiquitin ligase 2	DTX2	0.840356424068572	1	0.588608350777124	1	0.670882294452232	1
4783	nuclear factor, interleukin 3 regulated	NFIL3	0.87168096652629	1	0.306820488230358	0	0.920004876149699	1
23306	nuclear envelope integral membrane protein 1	NEMP1	0.748378120104277	1	0.63258907070521	1	0.717111837376461	1
56983	protein O-glucosyltransferase 1	POGLUT1	0.456504403848252	0	0.347961322002186	0	1.29286014358681	1
23597	acyl-CoA thioesterase 9	ACOT9	0.448082035008403	0	0.692612113587193	1	0.952145457770891	1
7852	C-X-C motif chemokine receptor 4	CXCR4	0.846182604697569	1	0.716183615398474	0	0.530060973341763	0
120103	solute carrier family 36 member 4	SLC36A4	0.450378821997393	0	0.648611901506042	1	0.983275567379781	1
133522	PPARG coactivator 1 beta	PPARGC1B	0.502822568270973	0	0.835440899024679	1	0.736601524380312	0
1019	cyclin dependent kinase 4	CDK4	0.656026559821868	1	0.734923563123138	1	0.680292611575531	1
23528	zinc finger protein 281	ZNF281	0.585324810081755	1	0.60487406133532	1	0.874088978499122	1
4790	nuclear factor kappa B subunit 1	NFKB1	0.786165146545752	1	0.663667587347494	1	0.611383308285621	1
10397	N-myc downstream regulated 1	NDRG1	0.930493676133654	1	0.406371901860213	0	0.723238811588908	0
6248	regulator of solute carriers 1	RSC1A1	0.51805639927005	1	0.725418861317086	1	0.815187672950495	1
166929	sphingomyelin synthase 2	SGMS2	1.41200876690272	1	0.733240069972856	0	-0.0907393229499025	0
9554	SEC22 homolog B, vesicle trafficking protein (gene/pseudogene)	SEC22B	0.396100820835656	0	0.562168890787191	1	1.09477180887286	1
2526	fucosyltransferase 4	FUT4	0.629690460835928	0	0.538629656361369	0	0.881247252084142	1
51606	ATPase H+ transporting V1 subunit H	ATP6V1H	0.519664728699684	1	0.794521498641524	1	0.735061731671646	1
55795	PCI domain containing 2	PCID2	0.688471440506135	1	0.72796165017601	1	0.630900430145646	1
48	aconitase 1	ACO1	0.286260871777078	0	0.473177360765424	0	1.28743350173198	1
57724	ectopic P-granules autophagy protein 5 homolog	EPG5	0.399493932899501	0	0.631418636521856	1	1.00338666507118	1
5151	phosphodiesterase 8A	PDE8A	0.707221393137045	1	0.721878699119937	1	0.602514517912041	1
1827	regulator of calcineurin 1	RCAN1	1.23683340938313	1	0.500373205776917	0	0.290076888725437	0
22931	RAB18, member RAS oncogene family	RAB18	0.925592016253825	1	0.670443731345783	1	0.427072959619947	0
4552	5-methyltetrahydrofolate-homocysteine methyltransferase reductase	MTRR	0.564139793312972	1	0.50522800972114	1	0.952434580227566	1
116984	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2	ARAP2	0.486661835738198	0	0.669000913762677	1	0.859518982117057	1
488	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2	ATP2A2	0.864741266307274	1	0.713599038758931	1	0.435874406189928	0
1622	diazepam binding inhibitor, acyl-CoA binding protein	DBI	0.438013365910336	0	0.639884182140596	1	0.933724577379552	1
1876	E2F transcription factor 6	E2F6	0.92483231655836	1	0.718626793177357	1	0.367434983296306	0
11025	leukocyte immunoglobulin like receptor B3	LILRB3	0.383595577283655	0	0.707801299052734	1	0.919480990214264	1
83636	chromosome 19 open reading frame 12	C19orf12	0.617371562488497	1	0.589705570343844	1	0.802197515712448	1
148022	toll like receptor adaptor molecule 1	TICAM1	1.00434728163141	1	0.620918718291367	1	0.377954214866053	0
56938	aryl hydrocarbon receptor nuclear translocator like 2	ARNTL2	0.347077887804652	0	0.531195380767512	0	1.12207511624207	1
55755	CDK5 regulatory subunit associated protein 2	CDK5RAP2	0.443156422735308	0	0.724477071080663	0	0.827443217468174	1
124491	transmembrane protein 170A	TMEM170A	0.481164140755956	1	0.725284752908564	1	0.788436284030647	1
3842	transportin 1	TNPO1	0.771000247616271	1	0.77959941742893	1	0.44212079246987	1
55048	VPS37C subunit of ESCRT-I	VPS37C	0.68532332492078	1	0.595530480533238	1	0.708819490740632	1
23043	TRAF2 and NCK interacting kinase	TNIK	-0.221551326147711	0	0.675228251814248	0	1.53486977986009	1
117247	solute carrier family 16 member 10	SLC16A10	1.42913712795264	1	1.02813410834284	0	-0.47627324294384	0
256987	serine incorporator 5	SERINC5	0.690355403613449	1	0.626642183571024	1	0.663299560552923	1
140838	N-acetylneuraminic acid phosphatase	NANP	0.780875770208311	1	0.639629506338666	1	0.559394188241251	1
57570	tRNA methyltransferase 5	TRMT5	1.28421340882805	1	1.27987924697808	1	-0.589696206411183	-1
51465	ubiquitin conjugating enzyme E2 J1	UBE2J1	0.618066384800279	1	0.716669201173112	1	0.639260908564351	1
1977	eukaryotic translation initiation factor 4E	EIF4E	0.899223774363493	1	0.725245240297046	1	0.345571644446869	0
10381	tubulin beta 3 class III	TUBB3	0.71806354262513	0	1.0828310964542	1	0.166460278199246	0
10507	semaphorin 4D	SEMA4D	0.064856954535589	0	0.29083087751097	0	1.6090933393623	1
7204	trio Rho guanine nucleotide exchange factor	TRIO	0.564204558638886	1	0.84779360397517	1	0.549361308346082	1
57621	zinc finger and BTB domain containing 2	ZBTB2	1.25061486186194	1	0.282191727108133	0	0.419770550917956	0
57178	zinc finger MIZ-type containing 1	ZMIZ1	0.93700829858545	1	0.76012551864641	1	0.249014525812425	0
10068	interleukin 18 binding protein	IL18BP	0.599576688565516	1	0.767269064261134	1	0.579245706524656	1
51030	trans-golgi network vesicle protein 23 homolog B	TVP23B	0.655704455614947	1	0.630762271722295	1	0.657916708629465	1
57406	abhydrolase domain containing 6	ABHD6	0.991610108114502	1	0.665766468515777	0	0.286918309405943	0
151195	cyclin Y like 1	CCNYL1	0.708297199009381	1	0.634650348145964	1	0.600587261947508	0
64759	tensin 3	TNS3	0.543731706767662	1	0.814990244045173	1	0.581141145841707	1
